driver_id,miles_driven,vehicle_type,driver_safety_score,date_latest_delivery,date_first_delivery,date_of_birth,date_of_loss,claim_closed_ind,incurred_loss_bodily_injury,incurred_legal_expenses
12493,"7,008",motorcycle,0.88,6/27/2024,7/27/2023,8/27/2004,6/26/2024 21:51:00,0,"$25,000.00","$4,024.35"
12494,314,sedan,2.15,6/24/2024,11/24/2022,12/24/1998,,,,
12495,"2,926",sedan,5.00,7/1/2024,8/1/2021,3/1/1962,,,,
12496,"6,037",motorcycle,5.00,4/20/2024,2/20/2023,,,,,
12497,"57,686",sedan,3.59,1/12/2024,8/12/2020,9/12/1985,1/12/2024 4:08:00,0,"$3,087.00",$72.37
12498,"44,895",electric vehicle,3.67,3/5/2023,10/5/2020,2/5/1985,3/4/2023 12:29:00,0,"$25,000.00","$2,396.91"
12499,436,sedan,0.29,8/30/2022,7/30/2022,6/30/2004,8/30/2022 9:22:00,1,"$17,265.00",$776.62
12500,"2,484",sedan,5.00,6/30/2023,10/30/2022,3/30/1973,,,,
12501,"25,497",sedan,4.02,6/10/2024,4/10/2022,3/10/1983,,,,
12502,"19,038",motorcycle,3.62,6/11/2023,1/11/2022,10/11/1986,,,,
12503,185,bicycle,5.00,7/1/2024,10/1/2023,10/1/1966,,,,
12504,"2,981",motorcycle,3.55,6/4/2024,1/4/2024,6/4/1989,,,,
12505,"21,476",sedan,1.75,2/1/2023,5/1/2020,7/1/1998,2/1/2023 4:09:00,1,"$51,118.00","$7,479.80"
12506,"65,417",sedan,3.63,1/14/2023,2/14/2019,10/14/1983,1/14/2023 8:19:00,1,"$11,650.00",$152.74
12507,"31,294",electric vehicle,4.01,1/29/2024,6/29/2020,6/29/1981,,,,
12508,"9,410",motorcycle,2.73,6/28/2024,7/28/2023,10/28/1995,,,,
12509,"8,302",bicycle,4.06,7/14/2023,2/14/2022,8/14/1982,,,,
12510,"24,468",sedan,5.00,8/31/2023,5/31/2022,3/31/1967,,,,
12511,"10,767",sedan,5.00,6/6/2024,8/6/2021,3/6/1965,,,,
12512,"3,503",motorcycle,1.38,5/19/2022,8/19/2021,4/19/2001,5/18/2022 12:29:00,1,"$63,562.00","$3,129.24"
12513,"6,215",sedan,3.55,6/13/2024,1/13/2024,6/13/1989,,,,
12514,"6,919",sedan,5.00,7/1/2024,1/1/2024,8/1/1952,,,,
12515,"17,206",bicycle,3.09,7/1/2024,11/1/2022,4/1/1992,,,,
12516,"8,815",sedan,4.95,6/12/2024,7/12/2023,2/12/1975,,,,
12517,"9,681",sedan,3.84,7/24/2023,6/24/2022,3/24/1985,,,,
12518,"22,296",truck,5.00,8/2/2023,1/2/2020,5/2/1950,,,,
12519,"31,180",motorcycle,4.59,6/27/2024,4/27/2022,6/27/1977,,,,
12520,"16,751",,1.55,11/4/2021,11/4/2018,11/4/1997,11/3/2021 18:45:00,1,"$39,395.00","$4,535.77"
12521,"1,359",truck,5.00,12/2/2023,10/2/2023,12/2/1972,,,,
12522,"34,289",sedan,5.00,6/20/2024,8/20/2021,9/20/1956,,,,
12523,"5,874",motorcycle,3.75,2/1/2023,9/1/2021,3/1/1985,,,,
12524,"47,386",sedan,5.00,3/30/2024,5/30/2021,11/30/1951,,,,
12525,"15,959",motorcycle,4.55,5/4/2024,1/4/2022,8/4/1977,,,,
12526,"29,850",bicycle,3.13,1/21/2023,4/21/2020,5/21/1989,1/20/2023 23:57:00,1,"$16,325.00",$528.37
12527,"18,364",sedan,5.00,6/21/2024,1/21/2022,7/21/1947,,,,
12528,"22,980",sedan,5.00,10/13/2023,9/13/2021,10/13/1948,,,,
12529,"78,006",bicycle,2.75,1/26/2024,2/26/2020,3/26/1992,1/25/2024 20:48:00,1,"$5,296.00",$93.71
12530,"46,915",electric vehicle,3.97,1/1/2023,11/1/2019,4/1/1981,1/1/2023 6:13:00,1,"$45,619.00","$11,284.67"
12531,"17,665",motorcycle,5.00,6/5/2024,2/5/2023,1/5/1961,,,,
12532,"10,890",bicycle,3.71,3/24/2024,8/24/2022,7/24/1986,,,,
12533,"11,295",bicycle,5.00,7/1/2024,6/1/2023,2/1/1962,,,,
12534,"1,314",sedan,2.24,6/14/2024,3/14/2024,10/14/1999,,,,
12535,"2,150",motorcycle,5.00,2/9/2023,2/9/2021,5/9/1953,,,,
12536,"5,661",sedan,4.43,6/30/2024,12/30/2023,9/30/1980,,,,
12537,"26,552",motorcycle,3.70,7/1/2024,4/1/2022,5/1/1986,,,,
12538,"14,842",motorcycle,3.27,7/1/2024,2/1/2022,1/1/1990,,,,
12539,"4,890",motorcycle,4.73,3/22/2024,1/22/2023,10/22/1976,,,,
12540,"7,999",truck,3.78,7/1/2024,9/1/2021,12/1/1984,,,,
12541,"19,936",sedan,3.94,6/30/2024,12/30/2021,8/30/1983,,,,
12542,743,sedan,5.00,7/27/2023,6/27/2023,4/27/1950,,,,
12543,"26,921",truck,4.69,3/30/2024,10/30/2021,12/30/1975,,,,
12544,"4,387",truck,5.00,9/17/2023,3/17/2023,10/17/1963,,,,
12545,183,sedan,5.00,7/1/2024,7/1/2022,10/1/1971,,,,
12546,"45,136",electric vehicle,1.38,3/25/2022,11/25/2019,7/25/1999,3/25/2022 9:21:00,1,"$13,374.00",$229.22
12547,"5,534",sedan,3.68,6/5/2024,6/5/2022,9/5/1986,,,,
12548,"13,893",sedan,5.00,3/2/2024,10/2/2021,5/2/1949,,,,
12549,"18,069",truck,2.53,5/29/2023,6/29/2021,2/28/1995,5/29/2023 0:59:00,0,"$25,000.00","$3,160.02"
12550,"14,934",motorcycle,5.00,7/1/2024,10/1/2022,6/1/1949,,,,
12551,"25,280",sedan,5.00,3/12/2024,1/12/2022,1/12/1966,,,,
12552,"3,503",bicycle,3.56,6/19/2024,2/19/2024,6/19/1989,,,,
12553,"13,298",electric vehicle,5.00,2/19/2024,10/19/2022,9/19/1968,,,,
12554,"16,127",bicycle,5.00,6/30/2024,9/30/2023,10/30/1945,,,,
12555,580,motorcycle,5.00,7/4/2022,1/4/2022,7/4/1966,,,,
12556,"5,405",truck,5.00,6/10/2024,3/10/2022,6/10/1963,,,,
12557,"2,157",electric vehicle,5.00,5/2/2024,3/2/2024,3/2/1967,,,,
12558,985,bicycle,3.53,6/25/2024,4/25/2024,11/25/1989,,,,
12559,"3,381",motorcycle,2.66,1/7/2024,8/7/2023,5/7/1996,,,,
12560,"18,435",truck,5.00,1/17/2024,11/17/2022,9/17/1970,,,,
12561,"21,400",bicycle,1.85,2/14/2024,9/14/2022,5/14/2000,2/14/2024 1:03:00,0,"$15,379.00","$3,340.94"
12562,"12,846",electric vehicle,3.57,10/21/2023,12/21/2021,3/21/1987,,,,
12563,"21,579",sedan,5.00,5/20/2024,2/20/2022,5/20/1970,,,,
12564,"3,226",motorcycle,3.71,1/14/2024,10/14/2023,10/14/1987,,,,
12565,"2,514",sedan,2.01,4/18/2023,9/18/2022,8/18/1999,,,,
12566,"27,274",sedan,2.93,12/28/2022,6/28/2020,3/28/1991,12/28/2022 7:17:00,1,"$46,412.00","$20,041.13"
12567,"15,823",motorcycle,5.00,6/24/2024,3/24/2022,8/24/1956,,,,
12568,"13,899",sedan,3.02,3/5/2024,5/5/2021,5/5/1991,,,,
12569,"6,662",,1.68,11/27/2021,6/27/2021,11/27/1999,11/26/2021 22:53:00,1,"$104,112.00","$8,709.24"
12570,"11,287",truck,4.96,11/7/2023,1/7/2020,7/7/1971,,,,
12571,"19,793",truck,5.00,7/1/2024,4/1/2021,3/1/1960,,,,
12572,"12,540",sedan,2.67,1/3/2024,10/3/2022,7/3/1995,,,,
12573,"2,144",truck,1.14,7/1/2024,4/1/2024,9/1/2004,,,,
12574,"15,272",sedan,1.33,3/20/2024,1/20/2022,11/20/2001,3/19/2024 21:52:00,0,"$7,364.00",$232.38
12575,"11,219",sedan,3.68,4/22/2024,11/22/2022,1/22/1987,,,,
12576,"4,581",electric vehicle,3.44,3/25/2023,6/25/2021,11/25/1987,,,,
12577,"36,476",motorcycle,1.93,8/23/2023,12/23/2019,3/23/1997,8/23/2023 4:09:00,0,"$25,000.00","$2,051.74"
12578,"55,604",motorcycle,2.15,10/29/2022,12/29/2018,1/29/1995,10/28/2022 14:34:00,1,"$40,051.00","$5,296.42"
12579,"9,853",sedan,5.00,6/25/2024,9/25/2023,12/25/1972,,,,
12580,"5,170",sedan,5.00,12/27/2022,11/27/2021,1/27/1944,,,,
12581,"27,219",motorcycle,5.00,7/1/2024,1/1/2021,7/1/1950,,,,
12582,"9,380",bicycle,5.00,6/20/2024,8/20/2023,3/20/1958,,,,
12583,"55,102",sedan,4.23,10/30/2022,11/30/2018,8/30/1977,10/29/2022 18:45:00,1,"$9,973.00",$168.02
12584,"17,279",sedan,4.48,6/29/2024,7/29/2022,10/29/1978,,,,
12585,"34,554",bicycle,4.68,7/1/2024,11/1/2021,2/1/1976,,,,
12586,951,motorcycle,5.00,6/24/2024,10/24/2023,9/24/1967,,,,
12587,"29,036",electric vehicle,5.00,6/15/2024,1/15/2022,10/15/1944,,,,
12588,"14,153",sedan,5.00,4/4/2024,8/4/2023,11/4/1952,,,,
12589,"8,408",sedan,5.00,6/30/2024,4/30/2023,4/30/1957,,,,
12590,"14,942",motorcycle,5.00,9/18/2023,9/18/2022,3/18/1969,,,,
12591,"21,789",truck,5.00,4/28/2023,12/28/2021,3/28/1954,,,,
12592,"4,392",bicycle,5.00,6/29/2024,7/29/2022,7/29/1970,,,,
12593,"25,710",motorcycle,3.13,3/31/2022,1/31/2020,2/28/1989,3/30/2022 13:33:00,1,"$50,031.00","$8,605.81"
12594,"30,658",truck,5.00,6/30/2024,9/30/2022,2/28/1967,,,,
12595,"4,061",sedan,2.41,7/1/2024,8/1/2020,2/1/1995,,,,
12596,"22,972",sedan,5.00,7/1/2024,1/1/2023,6/1/1962,,,,
12597,"10,830",electric vehicle,2.85,6/22/2024,9/22/2022,1/22/1994,,,,
12598,"4,781",sedan,2.56,11/23/2023,4/23/2022,10/23/1995,,,,
12599,"24,043",sedan,5.00,7/1/2024,6/1/2021,5/1/1967,,,,
12600,"1,775",sedan,3.84,3/8/2023,11/8/2022,7/8/1985,,,,
12601,"12,030",truck,5.00,7/1/2024,6/1/2022,,,,,
12602,"6,752",motorcycle,5.00,3/9/2023,8/9/2021,12/9/1961,,,,
12603,"4,363",electric vehicle,2.42,7/1/2024,2/1/2024,7/1/1998,,,,
12604,"46,046",sedan,5.00,1/27/2024,11/27/2020,2/27/1968,,,,
12605,"1,116",truck,5.00,7/1/2024,10/1/2022,4/1/1959,,,,
12606,"2,759",bicycle,4.28,6/3/2024,7/3/2023,11/3/1981,,,,
12607,"32,682",bicycle,5.00,1/1/2024,11/1/2021,8/1/1959,,,,
12608,"13,372",motorcycle,5.00,1/19/2024,5/19/2022,8/19/1950,,,,
12609,"36,406",sedan,3.66,9/1/2023,12/1/2019,5/1/1984,8/31/2023 16:38:00,0,"$8,193.00",$225.13
12610,"65,121",truck,2.21,11/29/2022,2/28/2019,11/28/1994,11/29/2022 5:11:00,1,"$13,358.00",$325.20
12611,"21,693",sedan,5.00,7/27/2022,11/27/2020,12/27/1954,,,,
12612,"10,691",sedan,2.76,3/6/2024,5/6/2023,5/6/1995,,,,
12613,"25,920",truck,5.00,4/18/2023,12/18/2019,3/18/1966,,,,
12614,"31,943",truck,1.58,6/4/2023,2/4/2021,12/4/1999,6/3/2023 20:49:00,1,"$9,661.00",$238.41
12615,"39,278",sedan,2.85,3/17/2023,12/17/2019,5/17/1991,3/16/2023 14:33:00,1,"$55,886.00","$12,064.80"
12616,760,,0.42,9/13/2021,6/13/2021,3/13/2003,9/12/2021 18:45:00,1,"$15,822.00","$1,197.41"
12617,"1,253",bicycle,4.12,6/7/2023,5/7/2023,4/7/1983,,,,
12618,"56,751",,3.11,12/4/2021,10/4/2018,1/4/1988,12/4/2021 11:26:00,1,"$9,262.00",$407.23
12619,"67,291",sedan,4.82,8/12/2022,6/12/2019,4/12/1972,8/11/2022 14:34:00,1,"$46,749.00","$6,465.39"
12620,"23,938",electric vehicle,5.00,6/21/2024,10/21/2022,,,,,
12621,"20,422",electric vehicle,2.29,1/20/2022,10/20/2018,1/20/1994,1/20/2022 9:23:00,1,"$10,182.00",$390.27
12622,"1,791",bicycle,3.94,4/21/2024,12/21/2023,8/21/1985,,,,
12623,"4,630",sedan,0.73,2/15/2024,6/15/2023,10/15/2004,2/14/2024 15:37:00,0,"$25,000.00","$3,580.07"
12624,"1,163",motorcycle,1.20,5/24/2024,3/24/2024,6/24/2004,,,,
12625,"7,732",electric vehicle,3.26,6/26/2024,10/26/2023,10/26/1991,,,,
12626,"14,067",motorcycle,5.00,9/19/2022,3/19/2021,4/19/1972,,,,
12627,"32,126",electric vehicle,1.33,7/30/2022,5/30/2020,3/30/2000,7/29/2022 15:36:00,1,"$48,344.00","$4,039.92"
12628,947,sedan,2.20,8/25/2023,6/25/2023,4/25/1999,,,,
12629,"2,011",electric vehicle,5.00,10/24/2022,3/24/2021,2/24/1945,,,,
12630,590,bicycle,4.38,4/14/2024,2/14/2024,6/14/1981,,,,
12631,"3,913",bicycle,3.50,7/24/2022,1/24/2021,12/24/1986,,,,
12632,"50,431",sedan,3.78,4/25/2023,6/25/2019,,4/24/2023 14:35:00,1,"$57,086.00","$5,119.20"
12633,"5,285",sedan,4.55,6/22/2024,6/22/2022,1/22/1978,,,,
12634,"35,557",motorcycle,4.02,4/14/2024,7/14/2020,6/14/1981,,,,
12635,577,electric vehicle,4.84,7/1/2024,10/1/2023,6/1/1976,,,,
12636,"2,339",motorcycle,5.00,6/30/2024,4/30/2023,5/30/1950,,,,
12637,"2,038",motorcycle,5.00,2/2/2023,9/2/2022,5/2/1968,,,,
12638,"28,094",motorcycle,5.00,5/30/2024,7/30/2022,2/28/1962,,,,
12639,"1,467",electric vehicle,5.00,6/28/2024,5/28/2024,3/28/1964,,,,
12640,"11,160",sedan,4.75,6/7/2024,7/7/2023,1/7/1977,,,,
12641,"23,978",electric vehicle,1.46,4/26/2022,8/26/2020,12/26/1999,4/26/2022 5:11:00,1,"$11,548.00",$160.22
12642,"9,071",motorcycle,1.05,4/17/2022,12/17/2020,8/17/2001,4/17/2022 3:06:00,1,"$51,445.00","$8,764.69"
12643,"9,443",truck,2.17,5/11/2024,4/11/2023,4/11/1999,5/10/2024 18:44:00,0,"$5,190.00",$99.14
12644,"10,041",motorcycle,5.00,6/30/2024,9/30/2020,4/30/1964,,,,
12645,"25,798",sedan,5.00,2/13/2024,8/13/2021,1/13/1970,,,,
12646,"1,158",bicycle,1.86,12/29/2023,10/29/2023,5/29/2001,,,,
12647,"9,317",sedan,5.00,4/3/2024,,11/3/1956,,,,
12648,"27,107",sedan,5.00,7/1/2024,7/1/2022,10/1/1955,,,,
12649,"6,393",motorcycle,5.00,1/13/2024,1/13/2020,6/13/1964,,,,
12650,"4,213",electric vehicle,2.73,6/1/2024,7/1/2023,10/1/1995,,,,
12651,"3,980",electric vehicle,5.00,6/17/2024,3/17/2022,3/17/1949,,,,
12652,"13,257",sedan,5.00,5/1/2024,11/1/2022,9/1/1952,,,,
12653,"8,489",sedan,5.00,6/22/2023,9/22/2021,6/22/1965,,,,
12654,"8,586",bicycle,5.00,10/10/2023,1/10/2023,9/10/1968,,,,
12655,"1,258",bicycle,5.00,12/17/2023,8/17/2022,4/17/1957,,,,
12656,"2,868",motorcycle,2.89,2/5/2024,7/5/2023,8/5/1994,,,,
12657,"30,971",bicycle,4.85,7/1/2024,1/1/2021,8/1/1973,,,,
12658,"21,669",sedan,1.98,3/30/2023,7/30/2021,7/30/1998,3/30/2023 6:14:00,1,"$8,875.00",$148.28
12659,"11,134",bicycle,4.77,10/24/2023,7/24/2022,11/24/1975,,,,
12660,"29,044",electric vehicle,3.55,10/16/2023,3/16/2020,8/16/1985,,,,
12661,223,sedan,5.00,6/12/2024,3/12/2024,3/12/1958,,,,
12662,"7,576",motorcycle,2.56,6/29/2023,10/29/2022,4/29/1996,,,,
12663,"55,520",bicycle,5.00,6/30/2024,7/30/2020,8/30/1946,,,,
12664,"10,611",sedan,5.00,10/21/2023,12/21/2022,12/21/1951,,,,
12665,"43,955",bicycle,5.00,3/9/2023,6/9/2020,4/9/1951,,,,
12666,"6,244",bicycle,2.66,3/24/2024,12/24/2021,10/24/1994,,,,
12667,"17,522",electric vehicle,2.16,1/19/2024,3/19/2020,3/19/1996,1/18/2024 14:33:00,0,"$3,966.00",$201.07
12668,"20,009",motorcycle,5.00,6/30/2024,9/30/2022,10/30/1971,,,,
12669,"10,997",motorcycle,5.00,6/24/2024,9/24/2023,12/24/1963,,,,
12670,"27,221",truck,3.93,6/30/2024,3/30/2021,1/30/1983,,,,
12671,"3,648",bicycle,0.92,12/4/2023,12/4/2022,12/4/2003,12/4/2023 9:23:00,0,"$6,099.00",$334.19
12672,"7,770",motorcycle,5.00,7/1/2024,12/1/2022,8/1/1970,,,,
12673,"3,328",bicycle,5.00,6/5/2023,10/5/2022,9/5/1973,,,,
12674,"18,143",electric vehicle,5.00,6/27/2024,3/27/2022,6/27/1945,,,,
12675,"36,868",electric vehicle,5.00,6/16/2024,11/16/2021,10/16/1956,,,,
12676,"50,983",sedan,5.00,6/24/2024,2/24/2022,5/24/1961,,,,
12677,"2,297",sedan,5.00,1/6/2024,12/6/2022,12/6/1967,,,,
12678,"48,314",truck,5.00,6/20/2024,9/20/2020,9/20/1944,,,,
12679,"22,678",bicycle,5.00,12/30/2023,7/30/2021,11/30/1951,,,,
12680,"27,034",sedan,4.16,7/1/2024,12/1/2020,6/1/1980,,,,
12681,"36,886",bicycle,4.81,4/21/2023,5/21/2020,,,,,
12682,"5,688",electric vehicle,1.69,1/24/2023,10/24/2022,3/24/2001,1/24/2023 2:04:00,1,"$16,276.00",$357.97
12683,809,motorcycle,2.47,5/2/2024,6/2/2021,7/2/1995,,,,
12684,"2,560",bicycle,5.00,7/1/2024,5/1/2024,5/1/1953,,,,
12685,"29,139",bicycle,2.39,4/27/2023,12/27/2019,8/27/1994,4/27/2023 11:27:00,0,"$14,766.00",$530.74
12686,"4,235",sedan,3.49,2/9/2024,7/9/2023,6/9/1989,,,,
12687,"2,519",sedan,5.00,6/24/2023,11/24/2022,11/24/1948,,,,
12688,"4,716",motorcycle,3.13,6/21/2024,11/21/2023,12/21/1992,,,,
12689,"4,031",motorcycle,3.97,12/7/2023,3/7/2023,8/7/1984,,,,
12690,"2,045",motorcycle,4.54,7/1/2024,1/1/2024,10/1/1979,,,,
12691,"42,565",sedan,5.00,6/6/2024,11/6/2021,10/6/1966,,,,
12692,"5,603",truck,3.52,12/14/2022,2/14/2020,10/14/1985,,,,
12693,"1,083",electric vehicle,3.53,6/20/2024,4/20/2024,11/20/1989,,,,
12694,"3,352",motorcycle,4.38,7/1/2024,4/1/2024,8/1/1981,,,,
12695,"4,523",sedan,5.00,3/13/2024,3/13/2023,8/13/1946,,,,
12696,"3,439",electric vehicle,3.78,7/1/2024,11/1/2022,3/1/1986,,,,
12697,"8,048",motorcycle,5.00,6/29/2024,4/29/2021,12/29/1971,,,,
12698,"9,961",sedan,3.97,4/22/2024,11/22/2022,4/22/1984,,,,
12699,"79,003",sedan,3.67,4/30/2023,5/30/2019,9/30/1983,4/30/2023 4:10:00,1,"$9,306.00",$415.80
12700,103,motorcycle,3.81,1/31/2023,12/31/2022,12/31/1985,,,,
12701,"6,719",sedan,3.71,5/4/2024,12/4/2023,11/4/1987,,,,
12702,"24,548",electric vehicle,3.90,5/21/2024,1/21/2023,2/21/1985,,,,
12703,"21,671",motorcycle,3.71,10/2/2022,8/2/2021,7/2/1985,,,,
12704,"18,850",bicycle,5.00,3/11/2023,8/11/2020,11/11/1949,,,,
12705,"7,640",sedan,4.78,3/20/2024,10/20/2020,1/20/1974,,,,
12706,"11,071",sedan,1.06,3/12/2024,12/12/2022,7/12/2003,3/11/2024 13:32:00,0,"$25,000.00","$3,554.59"
12707,"9,353",bicycle,2.84,3/23/2023,5/23/2022,11/23/1993,,,,
12708,"50,743",,2.60,8/25/2021,11/25/2017,1/25/1991,8/24/2021 18:44:00,1,"$13,668.00",$178.17
12709,"19,936",truck,5.00,6/29/2024,7/29/2022,2/29/1968,,,,
12710,"19,730",sedan,1.13,1/3/2022,6/3/2020,11/3/2000,1/3/2022 11:27:00,1,"$14,425.00",$321.22
12711,"2,850",motorcycle,3.25,11/12/2022,8/12/2022,9/12/1990,,,,
12712,"6,847",electric vehicle,3.31,2/3/2024,1/3/2023,8/3/1990,,,,
12713,766,sedan,5.00,6/30/2024,10/30/2023,6/30/1971,,,,
12714,"19,815",electric vehicle,4.92,5/6/2023,3/6/2021,1/6/1973,,,,
12715,"68,251",motorcycle,4.52,7/30/2023,3/30/2020,1/30/1976,7/29/2023 21:51:00,1,"$11,676.00",$165.39
12716,"16,222",electric vehicle,4.44,6/23/2024,12/23/2022,9/23/1979,,,,
12717,"8,011",bicycle,2.57,5/29/2024,10/29/2023,3/29/1997,,,,
12718,"2,033",truck,5.00,6/27/2024,4/27/2024,1/27/1965,,,,
12719,"38,422",sedan,5.00,5/5/2023,7/5/2020,3/5/1949,,,,
12720,"10,642",,1.20,8/9/2021,1/9/2021,4/9/2001,8/9/2021 10:24:00,1,"$10,612.00",$501.44
12721,"2,013",motorcycle,3.98,4/28/2024,8/28/2020,12/28/1981,,,,
12722,"18,686",bicycle,1.73,1/28/2022,6/28/2020,9/28/1998,1/27/2022 21:52:00,1,"$87,297.00","$13,523.88"
12723,"11,212",sedan,1.55,11/23/2022,7/23/2020,7/23/1999,11/22/2022 15:36:00,1,"$12,612.00",$221.37
12724,"31,407",sedan,3.63,3/26/2024,9/26/2021,5/26/1986,,,,
12725,951,electric vehicle,2.33,7/1/2024,6/1/2024,6/1/1999,,,,
12726,"19,865",electric vehicle,5.00,3/1/2023,2/1/2021,12/1/1957,,,,
12727,"14,176",bicycle,2.78,6/30/2024,12/30/2022,11/30/1994,,,,
12728,"24,230",motorcycle,3.46,6/16/2024,8/16/2020,11/16/1986,,,,
12729,"4,432",electric vehicle,3.29,7/1/2024,1/1/2021,10/1/1988,,,,
12730,"24,481",truck,4.80,12/19/2022,10/19/2019,11/19/1972,,,,
12731,"34,261",motorcycle,3.75,7/1/2024,3/1/2021,10/1/1984,,,,
12732,"3,419",motorcycle,4.68,6/30/2024,4/30/2024,7/30/1978,,,,
12733,"10,086",electric vehicle,5.00,6/11/2024,1/11/2022,11/11/1971,,,,
12734,991,truck,4.57,5/2/2024,10/2/2023,2/2/1979,,,,
12735,"12,644",electric vehicle,5.00,10/5/2022,3/5/2019,2/5/1962,,,,
12736,"14,778",electric vehicle,5.00,1/4/2024,4/4/2021,1/4/1944,,,,
12737,"13,483",sedan,5.00,6/30/2024,10/30/2022,8/30/1951,,,,
12738,"3,440",motorcycle,5.00,6/29/2024,,9/28/1955,,,,
12739,"48,215",motorcycle,2.58,3/14/2022,7/14/2019,11/14/1992,3/13/2022 20:50:00,1,"$13,845.00",$214.41
12740,"10,624",truck,4.89,5/5/2023,7/5/2021,9/5/1973,,,,
12741,"3,831",motorcycle,5.00,7/1/2024,1/1/2024,4/1/1954,,,,
12742,"18,826",electric vehicle,2.57,10/30/2022,2/29/2020,7/29/1993,10/29/2022 13:33:00,1,"$43,840.00","$6,327.50"
12743,"3,004",bicycle,2.92,4/18/2024,12/18/2023,10/18/1994,,,,
12744,"20,748",,1.48,7/16/2021,10/16/2018,1/16/1998,7/15/2021 12:30:00,1,"$39,148.00","$2,578.97"
12745,"5,383",sedan,2.31,4/22/2024,9/22/2023,11/22/1998,,,,
12746,"23,071",electric vehicle,1.57,1/12/2022,12/12/2018,11/12/1997,1/11/2022 19:47:00,1,"$50,566.00","$6,430.75"
12747,"10,079",motorcycle,3.38,6/22/2024,8/22/2022,8/22/1989,,,,
12748,"17,230",sedan,5.00,6/27/2024,10/27/2020,7/27/1959,,,,
12749,"21,786",sedan,5.00,12/11/2023,5/11/2020,4/11/1954,,,,
12750,"13,309",sedan,1.79,2/19/2022,4/19/2020,3/19/1998,2/19/2022 8:20:00,1,"$12,333.00",$190.65
12751,"2,429",bicycle,2.61,5/20/2024,6/20/2022,8/20/1995,,,,
12752,"5,165",bicycle,5.00,6/30/2024,2/29/2024,11/29/1952,,,,
12753,"7,771",sedan,5.00,3/11/2024,9/11/2023,7/11/1957,,,,
12754,"3,664",sedan,5.00,4/30/2024,9/30/2023,6/30/1954,,,,
12755,"9,975",sedan,4.20,5/3/2024,4/3/2023,6/3/1982,,,,
12756,"2,136",truck,3.82,3/26/2023,,9/26/1985,,,,
12757,697,sedan,4.65,6/29/2024,5/29/2024,,,,,
12758,"20,790",electric vehicle,5.00,9/16/2023,3/16/2020,12/16/1956,,,,
12759,634,truck,5.00,2/22/2024,5/22/2023,12/22/1967,,,,
12760,"37,157",motorcycle,2.63,10/2/2022,9/2/2020,9/2/1993,10/2/2022 1:01:00,1,"$13,660.00",$707.09
12761,"44,985",sedan,1.68,2/17/2022,2/17/2019,7/17/1997,2/16/2022 13:32:00,1,"$8,726.00",$206.42
12762,"3,903",sedan,5.00,6/29/2024,1/29/2022,6/29/1969,,,,
12763,"11,587",sedan,3.07,6/27/2024,12/27/2022,7/27/1992,,,,
12764,"29,504",electric vehicle,1.65,10/19/2022,6/19/2020,1/19/1999,10/18/2022 15:38:00,0,"$12,508.00",$616.54
12765,"20,945",sedan,5.00,1/30/2024,6/30/2022,12/30/1967,,,,
12766,"5,200",sedan,2.48,9/1/2023,2/1/2023,2/1/1997,,,,
12767,"38,937",sedan,5.00,7/1/2024,1/1/2022,8/1/1968,,,,
12768,"23,193",bicycle,3.17,5/18/2023,11/18/2020,9/18/1989,,,,
12769,"1,341",truck,4.76,7/1/2024,1/1/2021,6/1/1974,,,,
12770,"24,708",electric vehicle,5.00,7/1/2024,7/1/2021,4/1/1959,,,,
12771,"9,180",sedan,3.79,2/28/2024,7/28/2023,8/28/1986,,,,
12772,760,bicycle,5.00,7/1/2024,5/1/2024,4/1/1964,,,,
12773,"9,648",motorcycle,4.87,6/20/2024,1/20/2021,5/20/1973,,,,
12774,"2,107",electric vehicle,2.40,6/25/2024,4/25/2024,11/25/1998,,,,
12775,"1,908",electric vehicle,0.92,1/17/2024,1/17/2023,1/17/2004,1/17/2024 10:25:00,0,"$20,322.00","$2,440.33"
12776,"33,903",motorcycle,5.00,5/19/2024,4/19/2022,5/19/1955,,,,
12777,"8,501",sedan,5.00,10/21/2023,11/21/2022,4/21/1966,,,,
12778,"3,003",bicycle,5.00,7/1/2024,8/1/2022,6/1/1946,,,,
12779,640,motorcycle,5.00,6/6/2024,5/6/2024,7/6/1956,,,,
12780,"26,549",truck,2.70,4/30/2023,2/29/2020,8/29/1992,4/29/2023 22:55:00,1,"$74,397.00","$21,889.59"
12781,"3,758",sedan,2.79,6/20/2023,10/20/2022,8/20/1994,,,,
12782,"2,630",truck,4.34,6/13/2024,11/13/2023,8/13/1981,,,,
12783,"1,053",motorcycle,3.42,6/18/2024,6/18/2020,1/18/1987,,,,
12784,"5,893",electric vehicle,5.00,2/14/2024,3/14/2023,9/14/1958,,,,
12785,"6,474",electric vehicle,3.35,1/22/2024,5/22/2022,8/22/1989,,,,
12786,"20,895",truck,1.14,8/6/2023,1/6/2022,6/6/2002,8/5/2023 18:45:00,0,"$13,116.00",$363.14
12787,"27,782",motorcycle,4.40,9/15/2022,4/15/2020,6/15/1977,,,,
12788,"40,716",sedan,5.00,1/19/2024,8/19/2020,2/19/1950,,,,
12789,"11,008",electric vehicle,3.19,6/24/2024,11/24/2023,6/24/1992,,,,
12790,"5,310",,1.39,9/26/2021,8/26/2019,3/26/1999,9/25/2021 19:46:00,1,"$52,583.00","$9,017.42"
